,timestamp,p_x,p_y,p_z
0,1403715279.012,0.8988124756199062,2.239157311906257,1.083220666053332
1,1403715279.062,0.9031646831133185,2.242514688410184,1.0886095169824772
2,1403715279.112,0.909574242259898,2.244433440641247,1.0925549826236152
3,1403715279.162,0.9173186016513126,2.2422026210617356,1.0896077849457593
4,1403715279.212,0.9273563162328574,2.253531162146318,1.098449136280325
5,1403715279.262,0.932413934163357,2.2598872314860423,1.095595274107599
6,1403715279.312,0.9360048887995054,2.263192853617103,1.090647934280237
7,1403715279.362,0.9394014894274478,2.267561496945522,1.0867754073089522
8,1403715279.412,0.942257610308866,2.269984021232074,1.0833455670768821
9,1403715279.462,0.9459481641908146,2.265461954435601,1.081093186351735
10,1403715279.512,0.9472243358629262,2.2664295033750657,1.078997454281422
11,1403715279.562,0.946268120925333,2.2737827484861173,1.0790217449006547
12,1403715279.612,0.9501759595618178,2.2677269436336265,1.0830814118198744
13,1403715279.662,0.9520885158652095,2.269746936365402,1.0840491249223412
14,1403715279.712,0.9515896822687577,2.2684879458818825,1.0839361011451671
15,1403715279.762,0.9529298905955778,2.2632368647656915,1.087574252467956
16,1403715279.812,0.9521227077119202,2.2566850672079,1.0857576660907435
17,1403715279.862,0.9546944633357543,2.2758372268401246,1.0964722542489667
18,1403715279.912,0.9552245856829844,2.2703031227468955,1.1056775712913995
19,1403715279.962,0.9561494869498457,2.268687116591033,1.1167684560695095
20,1403715280.012,0.9585974466308802,2.2684597451568997,1.1213624801927753
21,1403715280.062,0.9523372741382995,2.266838575755116,1.1185384501421765
22,1403715280.112,0.95888875660243,2.2672665199915203,1.131875272917667
23,1403715280.162,0.9610210917373182,2.266805417804223,1.1379925807224334
24,1403715280.212,0.9612385264333472,2.2655378369157178,1.133576936315526
25,1403715280.262,0.9644021056944185,2.258928196007041,1.1461025857128089
26,1403715280.312,0.9713028145565077,2.262933395188692,1.1565192228470806
27,1403715280.362,0.975710571801213,2.265908348205921,1.162044505893664
28,1403715280.412,0.9837215823535215,2.269586586999402,1.1691728177243046
29,1403715280.462,0.9896835407440013,2.277875471835472,1.1777869078046808
30,1403715280.512,1.0061904262638186,2.277386296504456,1.199452000371739
31,1403715280.562,1.0177458120267142,2.2804076943417786,1.2083555736454927
32,1403715280.612,1.0194347315714904,2.2858912331488264,1.1992116280329757
33,1403715280.662,1.036514044862176,2.296661624801451,1.2297513662942237
34,1403715280.712,1.044283195347731,2.299610967047184,1.2326942066397273
35,1403715280.762,1.0449821495508638,2.3041458801263484,1.2209316551858074
36,1403715280.812,1.0672167518580515,2.3117820645551252,1.2509705528917847
37,1403715280.862,1.078256302087071,2.313507719192741,1.2496497099945412
38,1403715280.912,1.079336293587629,2.3161936298681893,1.2454514683904647
39,1403715280.962,1.0916614757753127,2.3227110169388854,1.2502999204812233
40,1403715281.012,1.1020680357107704,2.332839019529577,1.255481398939294
41,1403715281.062,1.1104887742576681,2.330488829919682,1.2568208358552178
42,1403715281.112,1.1236613264085378,2.3421371863108345,1.2613825797680958
43,1403715281.162,1.128624705013887,2.34277202364997,1.261191453519132
44,1403715281.212,1.1423707548181268,2.350816057437722,1.271979668541126
45,1403715281.262,1.1549597574083563,2.3591744539965434,1.2769048986942617
46,1403715281.312,1.1669477345087484,2.36366228992804,1.2792895396004738
47,1403715281.362,1.167731823928881,2.3590753992622253,1.2697730465734387
48,1403715281.412,1.1786052013182726,2.368877283236942,1.2696943363519384
49,1403715281.462,1.1884436682700366,2.3736138520947323,1.269469724252379
50,1403715281.512,1.1969708538108836,2.37341304022528,1.2660133707824304
51,1403715281.562,1.220288796276573,2.387595799096588,1.2998372438104844
52,1403715281.612,1.2340774682808102,2.3960255759934093,1.2981751108349042
53,1403715281.662,1.2434784005076593,2.3938653557988694,1.3015272879127704
54,1403715281.712,1.2533097664379782,2.3973641348293944,1.2982079832660973
55,1403715281.762,1.2641393488593733,2.3986044039501606,1.291939745783449
56,1403715281.812,1.277372179168021,2.405819169316693,1.2885977059183555
57,1403715281.862,1.2933629907597046,2.408285318335361,1.288325019546642
58,1403715281.912,1.3159748148396806,2.4211806355179615,1.2912866341127898
59,1403715281.962,1.3218021804354712,2.424684462816665,1.2795727534122654
60,1403715282.012,1.3186975923155546,2.410224613674618,1.271984854858637
61,1403715282.062,1.3209230838732227,2.3902203747750517,1.2566954333983464
62,1403715282.112,1.3393255363742012,2.3985823390536516,1.259338091074438
63,1403715282.162,1.3735694408671475,2.4313471736546592,1.2567344584737588
64,1403715282.212,1.3831737332828504,2.4251654489892838,1.2511919486160694
65,1403715282.262,1.3974822753198386,2.42568049815691,1.254972556358548
66,1403715282.312,1.4140194379620716,2.430888510343983,1.2438900102830195
67,1403715282.362,1.427656464198828,2.433556277023376,1.2368015265305412
68,1403715282.412,1.4347031867302056,2.4259257330141195,1.2237315656940573
69,1403715282.462,1.4473665778548932,2.421626895150453,1.2276491379142505
70,1403715282.512,1.4809582777173986,2.4452876313408005,1.228281911121224
71,1403715282.562,1.4984652940719454,2.450857345896483,1.22601026074061
72,1403715282.612,1.5094001217487218,2.4462376594973807,1.2229939997307622
73,1403715282.662,1.5015194393895754,2.429598664270009,1.2141734373621285
74,1403715282.712,1.543881374221992,2.4377854447160052,1.2034482016854184
75,1403715282.762,1.5628443385851636,2.444708783360608,1.1975424402921004
76,1403715282.812,1.5712282572267866,2.4562950151582745,1.1825993622638957
77,1403715282.862,1.6107696003578813,2.4693266814188464,1.1737887846155917
78,1403715282.912,1.6362534944201037,2.4795143284539543,1.1535215576272753
79,1403715282.962,1.6178323429215187,2.4446975796242336,1.1753717735869218
80,1403715283.012,1.644046445523506,2.4419371961489085,1.1719685109324602
81,1403715283.062,1.6871593090223445,2.484725926561495,1.1468427717603684
82,1403715283.112,1.7019952364938686,2.4773490097067414,1.1415397741808573
83,1403715283.162,1.7200409314420624,2.474134684381875,1.1300382211673181
84,1403715283.212,1.7329598045102395,2.466606763779132,1.1441118163337887
