,timestamp,p_x,p_y,p_z
1,1403715278.712,0.853299678083472,2.1985933078414264,0.9729192741027243
2,1403715279.062,0.904919034068423,2.227454697005926,1.0801121727871013
3,1403715280.562,1.012605617689783,2.26552086110966,1.2007816771884527
4,1403715280.862,1.0736307340037672,2.2981880821035303,1.2487939864295063
5,1403715281.512,1.2061333872798068,2.370634696275493,1.2893246297153729
6,1403715281.912,1.3008367698558811,2.39425090609003,1.2782419251148198
7,1403715282.212,1.3858136883239203,2.416374758408931,1.2538116656439657
8,1403715282.612,1.5156172920695887,2.4413531848083254,1.210511441097516
9,1403715283.062,1.688222533537827,2.470061750366092,1.1473561777396677
10,1403715283.412,1.8074368107918035,2.4917104275252413,1.1022496744392847
11,1403715283.812,1.9091804599648896,2.5144683207490397,1.0584588918317
12,1403715284.262,2.017935061859718,2.5237666855531575,1.0112438455033703
13,1403715285.062,2.138260413156228,2.427054079833175,0.9703904912975809
14,1403715285.312,2.159086810712352,2.4078978935271484,0.9794252539196464
15,1403715285.662,2.161880175720686,2.394641406728439,1.0917496848197803
16,1403715286.162,2.091412578032289,2.322267575346838,1.2572242596881948
17,1403715286.662,2.02280905515907,2.1874008794216944,1.3628954948552316
18,1403715287.062,1.9854434608360545,2.0567178353652045,1.4146789897051255
19,1403715287.562,1.991181194026506,1.8861312062846682,1.482961130821454
20,1403715287.812,1.987855162296992,1.8094391294300616,1.525747230614878
21,1403715288.262,1.9275626533900285,1.7024682323279827,1.5905959567069339
22,1403715289.162,1.7890469174501678,1.6439578107410002,1.5590143904397438
23,1403715289.562,1.7317132528736487,1.6246885515263396,1.4310344144490807
24,1403715290.812,1.6443182535565801,1.2785713334628022,1.373155291198572
25,1403715291.562,1.534718148936683,0.9850427599621925,1.362678725546269
26,1403715291.912,1.4099394631829711,0.9079498452828161,1.3206209787569763
27,1403715292.412,1.2030143774557758,0.7767069102595499,1.252800265016007
28,1403715292.562,1.1445683164081855,0.721140915640883,1.2377292992598596
29,1403715292.812,1.0607068747010833,0.6180322982438144,1.2277591425971024
30,1403715293.062,1.010066045512899,0.5215698842720267,1.2717748570567693
31,1403715293.312,0.9777427618488064,0.4324669069474829,1.3489796373838847
32,1403715293.662,0.9274483277963592,0.33346639773969877,1.4561060731568416
33,1403715294.012,0.8703002002855462,0.26868904505552593,1.5561852506516316
34,1403715294.362,0.8100486988684815,0.2095601894684722,1.547028796459661
35,1403715294.612,0.7544242865004537,0.1834481272904216,1.475631426265259
36,1403715294.862,0.6932300756293541,0.16979190585368187,1.4074702905969414
37,1403715295.162,0.6376857346714924,0.15326340564543983,1.340093478312899
38,1403715295.412,0.5947748670436037,0.15031118397728083,1.323227847930538
39,1403715295.712,0.5383552725925176,0.15412454449113477,1.3198532795171316
40,1403715295.962,0.4896843492620181,0.16700074203089565,1.268145976715389
41,1403715296.212,0.42517679852959017,0.18438842527190147,1.1926675107951072
42,1403715296.562,0.31987415106807593,0.17241054606541972,1.123940315885237
43,1403715297.112,0.22247876771122943,0.047290679984668405,1.1307224773412703
44,1403715297.512,0.2039762322600377,-0.06305605419129767,1.0975861494224137
45,1403715297.862,0.2749353707126464,-0.21065076208529865,1.0669901593797144
46,1403715298.162,0.378037900866619,-0.3709203197515176,1.0576993876007657
47,1403715299.112,0.4010257442461395,-0.579848179494368,1.092694935171332
48,1403715299.612,0.4255082610022011,-0.44148721364598753,1.1405761224252087
49,1403715299.912,0.4950590453546823,-0.3484930779807791,1.157423652638446
50,1403715300.412,0.6630640885122625,-0.21926174497133566,1.1691195243396175
51,1403715302.212,0.5816513885153741,-0.4683044646590946,1.08905184122286
52,1403715303.112,0.21423059709828152,-0.5301318492123861,1.0637990766926102
53,1403715303.412,0.1435234852028089,-0.48371930167576016,1.0465221128970505
54,1403715303.612,0.09914150025904012,-0.43834869642519303,1.0389131201980422
55,1403715303.812,0.049042162116394894,-0.39022361816884077,1.0342546365084946
56,1403715304.062,-0.013567897240196247,-0.3397896371176379,1.0288455162311037
57,1403715306.162,-0.24364782776648441,-0.35138595205680856,1.1869307832920555
58,1403715306.562,-0.2050144764097277,-0.3534138462395031,1.30247950861911
59,1403715306.762,-0.13958609154756163,-0.3802982024594739,1.3521652189978721
60,1403715306.962,-0.06619420452813507,-0.44417915443432765,1.3952299823313958
61,1403715307.112,-0.020387266436437068,-0.5150559853308216,1.4092022245449796
62,1403715307.362,0.010625402789691818,-0.646809778289708,1.3718638437624033
63,1403715307.712,-0.018187996212181035,-0.7973210265609314,1.2889296361112568
64,1403715308.212,-0.034703729072191436,-0.9317505116328899,1.1554169315744027
65,1403715310.112,0.31990284943696246,-1.0445454554838838,1.1649580309385632
66,1403715310.562,0.40375695062448125,-1.2191244828635872,1.1804568070561756
67,1403715311.312,0.43112171150648126,-1.4909283632918777,1.2103998962889995
68,1403715311.862,0.5621483125626945,-1.6904057950747253,1.2329305397104133
69,1403715312.212,0.6951292740501477,-1.808123394875102,1.2488076118230462
70,1403715312.562,0.8466680253291655,-1.906244550314026,1.2667202431992601
71,1403715312.812,0.9577968507720265,-1.9721526346199805,1.2569485889321999
72,1403715313.112,1.0525576346215064,-2.0329568959758704,1.2753629353352685
73,1403715313.562,1.083127514055669,-2.076591526701654,1.3648006823448298
74,1403715314.112,1.0582551826076874,-2.079177586620147,1.4667361785681674
75,1403715314.512,1.0328713594777486,-2.0499685418936067,1.4951841856569956
76,1403715315.062,1.0118208935380444,-1.9193976544013105,1.4983590048205346
77,1403715315.662,1.011516880616358,-1.7145257982892557,1.5119082416180294
78,1403715315.962,0.9959055891339905,-1.6381383771545317,1.5119574850198347
79,1403715316.162,0.9784111147905759,-1.6078048054517278,1.502908743967601
80,1403715316.412,0.9552265631601834,-1.5801680476753401,1.4695956874643221
81,1403715316.812,0.990500279307327,-1.5101861887521424,1.40416574913696
82,1403715317.112,1.057281846950349,-1.4521790433009567,1.340429497762644
83,1403715317.362,1.1166469326078514,-1.3963608274674852,1.2925448979068297
84,1403715317.662,1.1913011235379551,-1.3280618379665285,1.2491230106611249
85,1403715318.012,1.2588258948019713,-1.2644659462080083,1.2104164019280106
86,1403715318.462,1.2583963167256345,-1.2216457778635972,1.161415488744751
87,1403715318.762,1.2143241804425062,-1.2260138389746502,1.1165673984775435
88,1403715319.012,1.1870514984991136,-1.2755681961581962,1.0865783803065134
89,1403715319.262,1.1728185863627631,-1.3702660529001829,1.0662093294743928
90,1403715319.562,1.1856162280585767,-1.5130214588569868,1.0514563187809225
91,1403715319.762,1.2173874989038518,-1.6153663647154275,1.0611001710334451
92,1403715320.012,1.2777963113205149,-1.7497869547304248,1.1311127131286927
93,1403715320.262,1.3508333078177377,-1.893999047390928,1.199449421813539
94,1403715320.462,1.4196023157507032,-2.0080725971124145,1.2475683066389613
95,1403715320.662,1.4914638979317512,-2.102183465064757,1.2895889944349919
96,1403715320.912,1.5750932671975841,-2.1836398316111327,1.3379753637965506
97,1403715321.362,1.6402594539541129,-2.2066099796542313,1.3830503538478303
98,1403715321.712,1.5996647471371266,-2.147930785579375,1.411416760728256
99,1403715321.912,1.5448189707510707,-2.090989708940468,1.433592109828814
100,1403715322.112,1.4734946164535074,-1.9978092653476502,1.4512238768829138
101,1403715322.312,1.386988528356087,-1.87935026821379,1.465884902132835
102,1403715322.462,1.3149333018208973,-1.790347885563416,1.4642783006126199
103,1403715322.662,1.2154610012934133,-1.6816865233790517,1.4266331520606501
104,1403715322.862,1.108876902485127,-1.5966441999923706,1.3854564417267494
105,1403715323.112,0.9648910492920589,-1.5313767294582292,1.3868572533664614
106,1403715323.512,0.7212624482760905,-1.519429137840027,1.369818928586648
107,1403715323.712,0.5969847044883847,-1.5603164962057483,1.3981664837886263
108,1403715323.912,0.4908147319716862,-1.61615243040788,1.43138981612545
109,1403715324.062,0.4411808312542717,-1.6543378642472475,1.455783040596807
110,1403715324.362,0.4303581522595868,-1.7011958409110797,1.4935949059118439
111,1403715325.362,0.5088146524185863,-1.631277402673402,1.59691185531292
112,1403715326.112,0.5677268334140604,-1.472681894786739,1.5917379953576023
113,1403715326.462,0.5245985310680309,-1.3696721326036378,1.5644536849386526
114,1403715327.112,0.5551990614088952,-1.1580106260426546,1.4999490612391608
115,1403715327.662,0.5453929224149099,-0.9048455849480366,1.4623666966776923
116,1403715328.012,0.47443604882261226,-0.7271877786947685,1.4325992493251227
117,1403715328.462,0.36664495779403994,-0.5248356531748843,1.410787478353743
118,1403715328.862,0.35891965650501795,-0.3737026782048849,1.395449728887629
119,1403715329.062,0.38125946653037274,-0.32296222617524917,1.3857016007239322
120,1403715329.312,0.4164247989442965,-0.27096042983091806,1.367066969390117
121,1403715329.512,0.43884616867086546,-0.23732899224933846,1.3433619588937664
122,1403715330.462,0.481905077957948,-0.18144130886096077,1.1808734880257987
123,1403715330.862,0.48553334866461323,-0.1915870244755813,1.2289815636425732
124,1403715331.062,0.4812417937053154,-0.18483061892741226,1.2662272321503143
125,1403715331.312,0.4506453447042468,-0.16273165809340062,1.3253458334994828
126,1403715331.862,0.3133118588293411,-0.12028053475079181,1.5100752823890877
127,1403715332.862,-0.0014022249727415614,-0.17078433116206337,1.5809398886951576
128,1403715333.312,-0.22309600558307463,-0.2557768900030384,1.6054747797265505
129,1403715334.162,-0.6249986119485544,-0.18435816421810003,1.5546044249204036
130,1403715335.112,-1.0852030829193633,-0.2473650895166868,1.5547560246623895
