,timestamp,p_x,p_y,p_z
1,1403715278.712,0.8556084932385561,2.1972448410772,0.9738823056565729
2,1403715279.062,0.9072363214866387,2.226211734786509,1.0801129184751146
3,1403715280.562,1.0157385237916141,2.264960525002839,1.1990391099326092
4,1403715280.862,1.0761099240776264,2.296095628110958,1.247413245080235
5,1403715281.512,1.206198522437014,2.36718842036005,1.2882667900128648
6,1403715281.912,1.3027201020141703,2.3920390539109095,1.278307447909668
7,1403715282.212,1.3838846077314801,2.413915778948044,1.2570993349213198
8,1403715282.612,1.5170943793359193,2.4386129144874924,1.2112260946113913
9,1403715283.062,1.6890166749792777,2.4673090935190585,1.1482092346322386
10,1403715283.412,1.8082276976529814,2.4890303726486316,1.1029731721668043
11,1403715283.812,1.9108879364429878,2.5120594080353054,1.0596135250252814
12,1403715284.262,2.0192022730789376,2.521299714419776,1.0121013546688402
13,1403715285.062,2.1401098211108156,2.424683325153997,0.9719585479438452
14,1403715285.312,2.160560457658293,2.4058515817756314,0.9812319155975241
15,1403715285.662,2.1627209509904346,2.393295509680657,1.0937079402517877
16,1403715286.162,2.0928319262018995,2.321693018210928,1.2600492397111833
17,1403715286.662,2.0235691226280865,2.1861436070669398,1.3650674238166807
18,1403715287.112,1.9839681384207561,2.038124722140479,1.423085802298413
19,1403715287.612,1.9930082859023472,1.8687540931435744,1.4932230629710874
20,1403715287.862,1.9839863011063759,1.7925990041454845,1.5366599582631633
21,1403715288.162,1.9417736793645333,1.7180795552404593,1.58784726458321
22,1403715288.712,1.8667523856182755,1.6514914613038578,1.5848437826276207
23,1403715289.312,1.7652424517848315,1.6377588717766352,1.517518176569266
24,1403715289.612,1.7263355472029063,1.6181450940546878,1.4152355930783493
25,1403715290.812,1.6448657702925469,1.2765634166350806,1.375551829602703
26,1403715291.562,1.5355362804920896,0.9825566609197949,1.3637872279086174
27,1403715291.912,1.4110330822350687,0.9052596083899469,1.3211880493688024
28,1403715292.412,1.2047266803469816,0.7745462883929473,1.2530022142405826
29,1403715292.562,1.1464011021068876,0.7184552073006276,1.2370343585871015
30,1403715292.862,1.049554060607912,0.5965471153506141,1.2303278982850256
31,1403715293.112,1.0051939928137528,0.5020647233744593,1.2877503789014624
32,1403715293.362,0.9719042712854391,0.41466422625734856,1.3656116385664276
33,1403715293.662,0.9296030264749814,0.33373301348242523,1.4556684254634225
34,1403715294.012,0.8717841041136322,0.2669905273028277,1.5561769379276784
35,1403715294.362,0.810404104029673,0.20964538146777634,1.548816966851315
36,1403715294.612,0.755151086729401,0.1832507374592467,1.476074431776196
37,1403715294.862,0.6934595427541792,0.17002326781575583,1.4091186009307735
38,1403715295.162,0.6375284777065371,0.15377217097282436,1.3422944030425357
39,1403715295.412,0.5963334594627486,0.15040747807658184,1.3246853086791757
40,1403715295.712,0.5401823622904629,0.1546242245909264,1.3207497897934304
41,1403715296.012,0.4804520608237234,0.16992110187283238,1.2536737840505803
42,1403715296.262,0.41138290601122274,0.1860899246268355,1.1754697659383264
43,1403715296.612,0.31075774098123876,0.1635199131735252,1.1211764266876356
44,1403715297.062,0.23260227574655457,0.0586700647420586,1.1280938070529976
45,1403715297.362,0.20314595822971715,-0.011605634410219778,1.1115854845316817
46,1403715297.762,0.24759878283082115,-0.16391139471923877,1.0720426582151334
47,1403715298.112,0.36522232558823003,-0.3411794065626843,1.0608538578571245
48,1403715299.162,0.3994507932270283,-0.568015798933315,1.0986720806812924
49,1403715299.662,0.4380773989429604,-0.4251679831264239,1.1459846001658656
50,1403715300.012,0.5278460363974311,-0.31819184099463405,1.1613476294406428
51,1403715301.262,0.8226912619951714,-0.226697235044095,1.1823513124425449
52,1403715302.312,0.5441885790376773,-0.49116769269156757,1.086200981377375
53,1403715303.112,0.21283196644424685,-0.529193599666089,1.0637845121991403
54,1403715303.362,0.15244257246535398,-0.49271674584027636,1.0492099176037892
55,1403715303.612,0.09910794766357645,-0.4383439721031275,1.0382798573096588
56,1403715303.812,0.04795347584492793,-0.38918888524438167,1.0341247197709307
57,1403715304.012,-0.002175843314007997,-0.3471975210532481,1.0297765373626735
58,1403715305.812,-0.23171323568925195,-0.34314628317842955,1.0619404644879291
59,1403715306.362,-0.24122293291879315,-0.35020687542867357,1.2500434978476294
60,1403715306.612,-0.19200045907209962,-0.35806561195405395,1.3185307437047775
61,1403715306.812,-0.1218054934717202,-0.39440621675242626,1.3680023920141662
62,1403715307.012,-0.04767831845284154,-0.4685762847529782,1.4069738606882782
63,1403715307.212,0.0025116287767821266,-0.571270035071159,1.405997015393278
64,1403715307.612,-0.0065648261730134605,-0.760493724895237,1.3191932474772807
65,1403715308.312,-0.03277429939789167,-0.944985174676622,1.1370092973202355
66,1403715310.262,0.3610151676650212,-1.0907457790535715,1.1743683696691154
67,1403715310.762,0.41277296785620216,-1.3013920893083477,1.1936544790732886
68,1403715311.512,0.46710755811633137,-1.5597534964731175,1.2168551782297037
69,1403715312.012,0.6172780606715782,-1.737785157971281,1.2430563406994277
70,1403715312.312,0.7377776097371518,-1.8331715463902132,1.258012287475207
71,1403715312.612,0.8713489643050354,-1.913686696066958,1.2695192160341464
72,1403715312.862,0.9790888589154695,-1.9780184291696612,1.2594748280000645
73,1403715313.112,1.052627809460497,-2.028191310717573,1.2772298885936735
74,1403715313.562,1.0833960132665221,-2.073802392899321,1.366603175915205
